Kunden-Nr (AB) rel;Rechungskonto_2017;Rechnungskonto_2024;Kundenreferenz_bei_VF;Name des Rechnungsempfängers;zusätzlicher Text;Rechtsform;Straße;Hausnr.;PLZ;Ort;InfoRKTO;Freigabe(J/N) oder Datum
1938676906;1039632186;0;;Gemeinde Bruck;;;Kirchweg ;2;85567;Bruck;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bruck <br>Kirchweg  2<br>85567 Bruck<p>Kundenreferenz bei Vodafone: ;
1938676926;1039632356;0;;Gemeinde Bruckberg;;;Schulweg ;10;91590;Bruckberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bruckberg <br>Schulweg  10<br>91590 Bruckberg<p>Kundenreferenz bei Vodafone: ;
1938677990;1039633220;0;;Gemeinde Bruckberg;;;Rathausplatz ;1;84079;Bruckberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bruckberg <br>Rathausplatz  1<br>84079 Bruckberg<p>Kundenreferenz bei Vodafone: ;
1938677622;1039632852;0;;Gemeinde Brunn;;;Jakobstr. ;9;93164;Laaber;<h3>Rechnungsanschrift: </h3><p>Gemeinde Brunn <br>Jakobstr.  9<br>93164 Laaber<p>Kundenreferenz bei Vodafone: ;
1938677307;1039632687;0;;Gemeinde Brunnen;;;Herzoganger ;1;86529;Schrobenhausen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Brunnen <br>Herzoganger  1<br>86529 Schrobenhausen<p>Kundenreferenz bei Vodafone: ;
1938678961;1039634191;0;;Gemeinde Brunnthal;;;Münchner Str. ;5;85649;Brunnthal;<h3>Rechnungsanschrift: </h3><p>Gemeinde Brunnthal <br>Münchner Str.  5<br>85649 Brunnthal<p>Kundenreferenz bei Vodafone: ;
1938679049;1039634279;0;;Gemeinde Bubenreuth;;;Birkenallee ;51;91088;Bubenreuth;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bubenreuth <br>Birkenallee  51<br>91088 Bubenreuth<p>Kundenreferenz bei Vodafone: ;
1938676973;1039632203;0;;Gemeinde Bubesheim;;;Weißenhorner Str. ;5;89347;Bubesheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bubesheim <br>Weißenhorner Str.  5<br>89347 Bubesheim<p>Kundenreferenz bei Vodafone: ;
1938677541;1039632771;0;;Gemeinde Buch a.Buchrain;;;Hauptstr. ;15;85656;Buch a.Buchrain;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buch a.Buchrain <br>Hauptstr.  15<br>85656 Buch a.Buchrain<p>Kundenreferenz bei Vodafone: ;
1938677174;1039632254;0;;Gemeinde Buch a.Erlbach;;;Rathausplatz ;1;84172;Buch a.Erlbach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buch a.Erlbach <br>Rathausplatz  1<br>84172 Buch a.Erlbach<p>Kundenreferenz bei Vodafone: ;
1938677175;1039632255;0;;Gemeinde Buch a.Wald;;;Schulstraße ;3;91592;Buch a.Wald;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buch a.Wald <br>Schulstraße  3<br>91592 Buch a.Wald<p>Kundenreferenz bei Vodafone: ;
1938677898;1039633128;0;;Gemeinde Buchbrunn;;;Friedrich-Ebert-Str.;5;97318;Kitzingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buchbrunn <br>Friedrich-Ebert-Str. 5<br>97318 Kitzingen<p>Kundenreferenz bei Vodafone: ;
1938677248;1039632478;0;;Gemeinde Buchdorf;;;Hauptstraße ;94;86675;Buchdorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buchdorf <br>Hauptstraße  94<br>86675 Buchdorf<p>Kundenreferenz bei Vodafone: ;
1938677762;1039632992;0;;Gemeinde Büchenbach;;;Rother Str. ;8;91186;Büchenbach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Büchenbach <br>Rother Str.  8<br>91186 Büchenbach<p>Kundenreferenz bei Vodafone: ;
1938677900;1039633130;0;;Gemeinde Buchhofen;;;Hauptstr. ;15;94533;Buchhofen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buchhofen <br>Hauptstr.  15<br>94533 Buchhofen<p>Kundenreferenz bei Vodafone: ;
1938677635;1039632865;0;;Gemeinde Büchlberg;;;Hauptstr. ;5;94124;Büchlberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Büchlberg <br>Hauptstr.  5<br>94124 Büchlberg<p>Kundenreferenz bei Vodafone: ;
1938676078;1039631858;0;;Gemeinde Buckenhof;;;Tennenloher Straße;1;91054;Buckenhof;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buckenhof <br>Tennenloher Straße 1<br>91054 Buckenhof<p>Kundenreferenz bei Vodafone: ;
1938677584;1039632814;0;;Gemeinde Bundorf;;;Obere Sennigstraße ;4;97461;Hofheim i. UFr.;<h3>Rechnungsanschrift: </h3><p>Gemeinde Bundorf <br>Obere Sennigstraße  4<br>97461 Hofheim i. UFr.<p>Kundenreferenz bei Vodafone: ;
1938678170;1039633400;0;;Gemeinde Burgberg i.Allgäu;;;Grüntenstr. ;2;87545;Burgberg i.Allgäu;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burgberg i.Allgäu <br>Grüntenstr.  2<br>87545 Burgberg i.Allgäu<p>Kundenreferenz bei Vodafone: ;
1938677126;1039632306;0;;Gemeinde Burggen;;;Schwarzkreuzstr. ;2;86977;Burggen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burggen <br>Schwarzkreuzstr.  2<br>86977 Burggen<p>Kundenreferenz bei Vodafone: ;
1938676948;1039632378;0;;Gemeinde Burgkirchen a.d.Alz;;;Max-Planck-Platz ;5;84508;Burgkirchen a.d.Alz;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burgkirchen a.d.Alz <br>Max-Planck-Platz  5<br>84508 Burgkirchen a.d.Alz<p>Kundenreferenz bei Vodafone: ;
1938675316;1039631646;0;;Gemeinde Burglauer;;;Kirchstr. ;1;97724;Burglauer;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burglauer <br>Kirchstr.  1<br>97724 Burglauer<p>Kundenreferenz bei Vodafone: ;
1938678981;1039634211;0;;Gemeinde Burgoberbach;;;Ansbacher Str. ;24;91595;Burgoberbach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burgoberbach <br>Ansbacher Str.  24<br>91595 Burgoberbach<p>Kundenreferenz bei Vodafone: ;
1938677728;1039632958;0;;Gemeinde Burgthann;;;Rathausplatz ;1;90559;Burgthann;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burgthann <br>Rathausplatz  1<br>90559 Burgthann<p>Kundenreferenz bei Vodafone: ;
1938677659;1039632889;0;;Gemeinde Burk;;;Am Kirchplatz ;4;91596;Burk;<h3>Rechnungsanschrift: </h3><p>Gemeinde Burk <br>Am Kirchplatz  4<br>91596 Burk<p>Kundenreferenz bei Vodafone: ;
1938676814;1039632094;0;;Gemeinde Buxheim;;;Kirchplatz ;2;87740;Buxheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buxheim <br>Kirchplatz  2<br>87740 Buxheim<p>Kundenreferenz bei Vodafone: ;
1938678742;1039633972;0;;Gemeinde Buxheim;;;Dorfplatz ;2;85114;Buxheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Buxheim <br>Dorfplatz  2<br>85114 Buxheim<p>Kundenreferenz bei Vodafone: ;
1938677523;1039632753;0;;Gemeinde Castell;;;Rathausplatz ;4;97355;Castell;<h3>Rechnungsanschrift: </h3><p>Gemeinde Castell <br>Rathausplatz  4<br>97355 Castell<p>Kundenreferenz bei Vodafone: ;
1938677377;1039632607;0;;Gemeinde Chamerau;;;Schulstr. ;2;93466;Chamerau;<h3>Rechnungsanschrift: </h3><p>Gemeinde Chamerau <br>Schulstr.  2<br>93466 Chamerau<p>Kundenreferenz bei Vodafone: ;
1938678926;1039634156;0;;Gemeinde Chieming;;;Hauptstr. ;20;83339;Chieming;<h3>Rechnungsanschrift: </h3><p>Gemeinde Chieming <br>Hauptstr.  20<br>83339 Chieming<p>Kundenreferenz bei Vodafone: ;
1938678179;1039633409;0;;Gemeinde Chiemsee;;;Gollenshausener Str. ;1;83254;Breitbrunn a.Chiemsee;<h3>Rechnungsanschrift: </h3><p>Gemeinde Chiemsee <br>Gollenshausener Str.  1<br>83254 Breitbrunn a.Chiemsee<p>Kundenreferenz bei Vodafone: ;
1938677157;1039632337;0;;Gemeinde Collenberg;;;Kirchplatz ;2;97903;Collenberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Collenberg <br>Kirchplatz  2<br>97903 Collenberg<p>Kundenreferenz bei Vodafone: ;
1938677594;1039632824;0;;Gemeinde Daiting;;;Am Kirchberg ;1;86653;Daiting;<h3>Rechnungsanschrift: </h3><p>Gemeinde Daiting <br>Am Kirchberg  1<br>86653 Daiting<p>Kundenreferenz bei Vodafone: ;
1938677998;1039633228;0;;Gemeinde Dammbach;;;Hauptstraße ;81;63872;Heimbuchenthal;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dammbach <br>Hauptstraße  81<br>63872 Heimbuchenthal<p>Kundenreferenz bei Vodafone: ;
1938678303;1039633533;0;;Gemeinde Dasing;;;Kirchstr. ;7;86453;Dasing;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dasing <br>Kirchstr.  7<br>86453 Dasing<p>Kundenreferenz bei Vodafone: ;
1938677439;1039632569;0;;Gemeinde Deining;;;Schloßstr. ;6;92364;Deining;<h3>Rechnungsanschrift: </h3><p>Gemeinde Deining <br>Schloßstr.  6<br>92364 Deining<p>Kundenreferenz bei Vodafone: ;
1938676860;1039632140;0;;Gemeinde Deiningen;;;Alerheimer Str. ;4;86738;Deiningen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Deiningen <br>Alerheimer Str.  4<br>86738 Deiningen<p>Kundenreferenz bei Vodafone: ;
1938678245;1039633475;0;;Gemeinde Deisenhausen;;;Plättlingsweg ;13;86489;Deisenhausen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Deisenhausen <br>Plättlingsweg  13<br>86489 Deisenhausen<p>Kundenreferenz bei Vodafone: ;
1938677277;1039632657;0;;Gemeinde Denkendorf;;;Wassertal ;2;85095;Denkendorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Denkendorf <br>Wassertal  2<br>85095 Denkendorf<p>Kundenreferenz bei Vodafone: ;
1938677527;1039632757;0;;Gemeinde Denklingen;;;Rathausplatz;1;86920;Denklingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Denklingen <br>Rathausplatz 1<br>86920 Denklingen<p>Kundenreferenz bei Vodafone: ;
1938677269;1039632649;0;;Gemeinde Deuerling;;;Jakobstraße ;9;93164;Laaber;<h3>Rechnungsanschrift: </h3><p>Gemeinde Deuerling <br>Jakobstraße  9<br>93164 Laaber<p>Kundenreferenz bei Vodafone: ;
1938677179;1039632259;0;;Gemeinde Diebach;;;Insinger Str. ;1;91583;Diebach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Diebach <br>Insinger Str.  1<br>91583 Diebach<p>Kundenreferenz bei Vodafone: ;
1938678093;1039633323;0;;Gemeinde Diespeck;;;Rathausplatz ;1;91456;Diespeck;<h3>Rechnungsanschrift: </h3><p>Gemeinde Diespeck <br>Rathausplatz  1<br>91456 Diespeck<p>Kundenreferenz bei Vodafone: ;
1938678471;1039633701;0;;Gemeinde Dietersburg;;;Burgstr. ;12;84378;Dietersburg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dietersburg <br>Burgstr.  12<br>84378 Dietersburg<p>Kundenreferenz bei Vodafone: ;
1938678050;1039633280;0;;Gemeinde Dietersheim;;;Hauptstr. ;7;91463;Dietersheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dietersheim <br>Hauptstr.  7<br>91463 Dietersheim<p>Kundenreferenz bei Vodafone: ;
1938677005;1039632235;0;;Gemeinde Dieterskirchen;;;Kirchplatz ;4;92542;Dieterskirchen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dieterskirchen <br>Kirchplatz  4<br>92542 Dieterskirchen<p>Kundenreferenz bei Vodafone: ;
1938679074;1039634304;0;;Gemeinde Dietramszell;;;Am Richteranger ;10;83623;Dietramszell;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dietramszell <br>Am Richteranger  10<br>83623 Dietramszell<p>Kundenreferenz bei Vodafone: ;
1938677009;1039632239;0;;Gemeinde Dingolshausen;;;Kirchgasse ;7;97497;Dingolshausen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dingolshausen <br>Kirchgasse  7<br>97497 Dingolshausen<p>Kundenreferenz bei Vodafone: ;
1938677931;1039633161;0;;Gemeinde Dittelbrunn;;;Grottenweg ;2;97456;Dittelbrunn;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dittelbrunn <br>Grottenweg  2<br>97456 Dittelbrunn<p>Kundenreferenz bei Vodafone: ;
1938676988;1039632218;0;;Gemeinde Dittenheim;;;Hauptstraße ;37;91802;Meinheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dittenheim <br>Hauptstraße  37<br>91802 Meinheim<p>Kundenreferenz bei Vodafone: ;
1938677557;1039632787;0;;Gemeinde Döhlau;;;Am Rathaus ;2;95182;Döhlau;<h3>Rechnungsanschrift: </h3><p>Gemeinde Döhlau <br>Am Rathaus  2<br>95182 Döhlau<p>Kundenreferenz bei Vodafone: ;
1938678166;1039633396;0;;Gemeinde Donnersdorf;;;Kirchstr. ;1;97499;Donnersdorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Donnersdorf <br>Kirchstr.  1<br>97499 Donnersdorf<p>Kundenreferenz bei Vodafone: ;
1938677613;1039632843;0;;Gemeinde Dörfles-Esbach;;;Rosenauer Str. ;12;96487;Dörfles-Esbach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dörfles-Esbach <br>Rosenauer Str.  12<br>96487 Dörfles-Esbach<p>Kundenreferenz bei Vodafone: ;
1938677440;1039632570;0;;Gemeinde Dorfprozelten;;;Schulgasse ;2;97904;Dorfprozelten;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dorfprozelten <br>Schulgasse  2<br>97904 Dorfprozelten<p>Kundenreferenz bei Vodafone: ;
1938677333;1039632513;0;;Gemeinde Dormitz;;;Sebalder Str. ;12;91077;Dormitz;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dormitz <br>Sebalder Str.  12<br>91077 Dormitz<p>Kundenreferenz bei Vodafone: ;
1938677123;1039632303;0;;Gemeinde Drachselsried;;;Zellertalstr. ;12;94256;Drachselsried;<h3>Rechnungsanschrift: </h3><p>Gemeinde Drachselsried <br>Zellertalstr.  12<br>94256 Drachselsried<p>Kundenreferenz bei Vodafone: ;
1938678272;1039633502;0;;Gemeinde Duggendorf;;;Keltenweg ;1;93183;Kallmünz;<h3>Rechnungsanschrift: </h3><p>Gemeinde Duggendorf <br>Keltenweg  1<br>93183 Kallmünz<p>Kundenreferenz bei Vodafone: ;
1938679090;1039634320;0;;Gemeinde Durach;;;Bahnhofstraße ;1;87471;Durach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Durach <br>Bahnhofstraße  1<br>87471 Durach<p>Kundenreferenz bei Vodafone: ;
1938678801;1039634031;0;;Gemeinde Dürrlauingen;;;Bgm.-Fendt-Straße ;5;89350;Dürrlauingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Dürrlauingen <br>Bgm.-Fendt-Straße  5<br>89350 Dürrlauingen<p>Kundenreferenz bei Vodafone: ;
1938678129;1039633359;0;;Gemeinde Ebelsbach;;;Georg-Schäfer-Straße ;56;97500;Ebelsbach;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ebelsbach <br>Georg-Schäfer-Straße  56<br>97500 Ebelsbach<p>Kundenreferenz bei Vodafone: ;
1938677902;1039633132;0;;Gemeinde Eberfing;;;Ettinger Str. ;7;82390;Eberfing;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eberfing <br>Ettinger Str.  7<br>82390 Eberfing<p>Kundenreferenz bei Vodafone: ;
1938677286;1039632666;0;;Gemeinde Ebermannsdorf;;;Schulstr. ;8;92263;Ebermannsdorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ebermannsdorf <br>Schulstr.  8<br>92263 Ebermannsdorf<p>Kundenreferenz bei Vodafone: ;
1938677219;1039632449;0;;Gemeinde Ebersdorf b.Coburg;;;Raiffeisenstr. ;1;96237;Ebersdorf b.Coburg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ebersdorf b.Coburg <br>Raiffeisenstr.  1<br>96237 Ebersdorf b.Coburg<p>Kundenreferenz bei Vodafone: ;
1938678322;1039633552;0;;Gemeinde Ebershausen;;;Buchenstr. ;4;86491;Ebershausen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ebershausen <br>Buchenstr.  4<br>86491 Ebershausen<p>Kundenreferenz bei Vodafone: ;
1938677441;1039632571;0;;Gemeinde Ebnath;;;Schulstr. ;1;95683;Ebnath;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ebnath <br>Schulstr.  1<br>95683 Ebnath<p>Kundenreferenz bei Vodafone: ;
1938677066;1039632046;0;;Gemeinde Eching;09178120-0700000000-76;;Bürgerplatz;1;85386;Eching;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eching 09178120-0700000000-76<br>Bürgerplatz 1<br>85386 Eching<p>Kundenreferenz bei Vodafone: ;
1938677750;1039632980;0;;Gemeinde Eching;;;Hauptstr. ;12;84174;Eching;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eching <br>Hauptstr.  12<br>84174 Eching<p>Kundenreferenz bei Vodafone: ;
1938678933;1039634163;0;;Gemeinde Eching am Ammersee;;;Am Anger ;1;82279;Eching am Ammersee;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eching am Ammersee <br>Am Anger  1<br>82279 Eching am Ammersee<p>Kundenreferenz bei Vodafone: ;
1938679084;1039634314;0;;Gemeinde Eckersdorf;;;Bamberger Str. ;30;95488;Eckersdorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eckersdorf <br>Bamberger Str.  30<br>95488 Eckersdorf<p>Kundenreferenz bei Vodafone: ;
1938676061;1039631841;0;;Gemeinde Ederheim;;;Ahornweg ;1;86739;Ederheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ederheim <br>Ahornweg  1<br>86739 Ederheim<p>Kundenreferenz bei Vodafone: ;
1938678235;1039633465;0;;Gemeinde Edling;;;Rathausplatz ;2;83533;Edling;<h3>Rechnungsanschrift: </h3><p>Gemeinde Edling <br>Rathausplatz  2<br>83533 Edling<p>Kundenreferenz bei Vodafone: ;
1938678830;1039634060;0;;Gemeinde Effeltrich;;;Forchheimer Str. ;1;91090;Effeltrich;<h3>Rechnungsanschrift: </h3><p>Gemeinde Effeltrich <br>Forchheimer Str.  1<br>91090 Effeltrich<p>Kundenreferenz bei Vodafone: ;
1938677742;1039632972;0;;Gemeinde Egenhofen;;;Hauptstr. ;37;82281;Egenhofen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egenhofen <br>Hauptstr.  37<br>82281 Egenhofen<p>Kundenreferenz bei Vodafone: ;
1938678071;1039633301;0;;Gemeinde Egg a.d.Günz;;;Hauptstr. ;1;87743;Egg a.d.Günz;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egg a.d.Günz <br>Hauptstr.  1<br>87743 Egg a.d.Günz<p>Kundenreferenz bei Vodafone: ;
1938678089;1039633319;0;;Gemeinde Eggenthal;;;Römerstr. ;12;87653;Eggenthal;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eggenthal <br>Römerstr.  12<br>87653 Eggenthal<p>Kundenreferenz bei Vodafone: ;
1938677583;1039632813;0;;Gemeinde Egglham;;;Hauptstr. ;33;84385;Egglham;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egglham <br>Hauptstr.  33<br>84385 Egglham<p>Kundenreferenz bei Vodafone: ;
1938678201;1039633431;0;;Gemeinde Egglkofen;;;Neumarkter Straße ;16;84546;Egglkofen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egglkofen <br>Neumarkter Straße  16<br>84546 Egglkofen<p>Kundenreferenz bei Vodafone: ;
1938677733;1039632963;0;;Gemeinde Eggstätt;;;Obinger Str. ;7;83125;Eggstätt;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eggstätt <br>Obinger Str.  7<br>83125 Eggstätt<p>Kundenreferenz bei Vodafone: ;
1938677690;1039632920;0;;Gemeinde Eglfing;;;Hauptstr. ;20;82436;Eglfing;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eglfing <br>Hauptstr.  20<br>82436 Eglfing<p>Kundenreferenz bei Vodafone: ;
1938677035;1039632415;0;;Gemeinde Egling;;;Rathausstr. ;2;82544;Egling;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egling <br>Rathausstr.  2<br>82544 Egling<p>Kundenreferenz bei Vodafone: ;
1938677788;1039633018;0;;Gemeinde Egling a.d.Paar;;;Hauptstr. ;31;86492;Egling a.d.Paar;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egling a.d.Paar <br>Hauptstr.  31<br>86492 Egling a.d.Paar<p>Kundenreferenz bei Vodafone: ;
1938677490;1039632720;0;;Gemeinde Egmating;;;Marktplatz;1;85625;Glonn;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egmating <br>Marktplatz 1<br>85625 Glonn<p>Kundenreferenz bei Vodafone: ;
1938677077;1039632057;0;;Gemeinde Egweil;;;Schulweg ;5;85116;Egweil;<h3>Rechnungsanschrift: </h3><p>Gemeinde Egweil <br>Schulweg  5<br>85116 Egweil<p>Kundenreferenz bei Vodafone: ;
1938678895;1039634125;0;;Gemeinde Ehekirchen;;;Bräugarten ;1;86676;Ehekirchen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ehekirchen <br>Bräugarten  1<br>86676 Ehekirchen<p>Kundenreferenz bei Vodafone: ;
1938677228;1039632458;0;;Gemeinde Ehingen;;;Wittelshofener Str. ;30;91725;Ehingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ehingen <br>Wittelshofener Str.  30<br>91725 Ehingen<p>Kundenreferenz bei Vodafone: ;
1938677723;1039632953;0;;Gemeinde Ehingen;;;Hauptstr. ;56;86678;Ehingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ehingen <br>Hauptstr.  56<br>86678 Ehingen<p>Kundenreferenz bei Vodafone: ;
1938677884;1039633114;0;;Gemeinde Ehingen a.Ries;;;Hauptstr. ;27;86741;Ehingen a.Ries;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ehingen a.Ries <br>Hauptstr.  27<br>86741 Ehingen a.Ries<p>Kundenreferenz bei Vodafone: ;
1938678171;1039633401;0;;Gemeinde Eichenau;;;Hauptplatz ;2;82223;Eichenau;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eichenau <br>Hauptplatz  2<br>82223 Eichenau<p>Kundenreferenz bei Vodafone: ;
1938678113;1039633343;0;;Gemeinde Eichenbühl;;;Hauptstr. ;97;63928;Eichenbühl;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eichenbühl <br>Hauptstr.  97<br>63928 Eichenbühl<p>Kundenreferenz bei Vodafone: ;
1938678312;1039633542;0;;Gemeinde Eiselfing;;;Am Pfarrstadl ;1;83549;Eiselfing;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eiselfing <br>Am Pfarrstadl  1<br>83549 Eiselfing<p>Kundenreferenz bei Vodafone: ;
1938677419;1039632549;0;;Gemeinde Eisenberg;;;Pröbstenerstr. ;9;87637;Eisenberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eisenberg <br>Pröbstenerstr.  9<br>87637 Eisenberg<p>Kundenreferenz bei Vodafone: ;
1938678199;1039633429;0;;Gemeinde Eisingen;;;Pfarrer-Henninger-Weg ;10;97249;Eisingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eisingen <br>Pfarrer-Henninger-Weg  10<br>97249 Eisingen<p>Kundenreferenz bei Vodafone: ;
1938677806;1039633036;0;;Gemeinde Eitensheim;;;Eichstätter Straße ;1;85117;Eitensheim;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eitensheim <br>Eichstätter Straße  1<br>85117 Eitensheim<p>Kundenreferenz bei Vodafone: ;
1938677724;1039632954;0;;Gemeinde Eitting;;;Hofmarkstr. ;4;85462;Eitting;<h3>Rechnungsanschrift: </h3><p>Gemeinde Eitting <br>Hofmarkstr.  4<br>85462 Eitting<p>Kundenreferenz bei Vodafone: ;
1938677933;1039633163;0;;Gemeinde Elchingen;;;Pfarrgäßle ;2;89275;Elchingen;<h3>Rechnungsanschrift: </h3><p>Gemeinde Elchingen <br>Pfarrgäßle  2<br>89275 Elchingen<p>Kundenreferenz bei Vodafone: ;
1938677542;1039632772;0;;Gemeinde Ellgau;;;Hauptstr. ;25;86679;Ellgau;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ellgau <br>Hauptstr.  25<br>86679 Ellgau<p>Kundenreferenz bei Vodafone: ;
1938676070;1039631850;0;;Gemeinde Ellzee;;;Grundweg ;2;89352;Ellzee;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ellzee <br>Grundweg  2<br>89352 Ellzee<p>Kundenreferenz bei Vodafone: ;
1938676934;1039632364;0;;Verwaltungsgemeinschaft Mainburg;Gemeinde Elsendorf;;Poststr.;2;84048;Mainburg;<h3>Rechnungsanschrift: </h3><p>Verwaltungsgemeinschaft Mainburg Gemeinde Elsendorf<br>Poststr. 2<br>84048 Mainburg<p>Kundenreferenz bei Vodafone: ;
1938677939;1039633169;0;;Gemeinde Emersacker;;;Im Schloß ;1;86494;Emersacker;<h3>Rechnungsanschrift: </h3><p>Gemeinde Emersacker <br>Im Schloß  1<br>86494 Emersacker<p>Kundenreferenz bei Vodafone: ;
1938677258;1039632488;0;;Gemeinde Emmering;;;Amperstr. ;11;82275;Emmering;<h3>Rechnungsanschrift: </h3><p>Gemeinde Emmering <br>Amperstr.  11<br>82275 Emmering<p>Kundenreferenz bei Vodafone: ;
1938677947;1039633177;0;;Gemeinde Emmering;;;Hauptstraße ;8;83550;Emmering;<h3>Rechnungsanschrift: </h3><p>Gemeinde Emmering <br>Hauptstraße  8<br>83550 Emmering<p>Kundenreferenz bei Vodafone: ;
1938676071;1039631851;0;;Gemeinde Emmerting;;;Untere Dorfstr. ;3;84547;Emmerting;<h3>Rechnungsanschrift: </h3><p>Gemeinde Emmerting <br>Untere Dorfstr.  3<br>84547 Emmerting<p>Kundenreferenz bei Vodafone: ;
1938679083;1039634313;0;;Gemeinde Emtmannsberg;;;Dorfstraße ;24;95517;Emtmannsberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Emtmannsberg <br>Dorfstraße  24<br>95517 Emtmannsberg<p>Kundenreferenz bei Vodafone: ;
1938678292;1039633522;0;;Gemeinde Engelsberg;;;Rathausplatz ;1;84549;Engelsberg;<h3>Rechnungsanschrift: </h3><p>Gemeinde Engelsberg <br>Rathausplatz  1<br>84549 Engelsberg<p>Kundenreferenz bei Vodafone: ;
1938678147;1039633377;0;;Gemeinde Engelthal;;;Hauptstraße ;41;91238;Engelthal;<h3>Rechnungsanschrift: </h3><p>Gemeinde Engelthal <br>Hauptstraße  41<br>91238 Engelthal<p>Kundenreferenz bei Vodafone: ;
1938677839;1039633069;0;;Gemeinde Ensdorf;;;Hauptstr. ;4;92266;Ensdorf;<h3>Rechnungsanschrift: </h3><p>Gemeinde Ensdorf <br>Hauptstr.  4<br>92266 Ensdorf<p>Kundenreferenz bei Vodafone: ;
