UUID;AB_gruppe;adresse;Name;Strasse;Hsnr;Plz;Ort;Info AB
f05f57b2-857b-41d0-950a-836cda9b6751;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt München, Heßstraße 128, 80797 München;Wasserwirtschaftsamt München;Heßstraße;128;80797;München;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt München<br>Heßstraße 128<br>80797 München
9d2df904-f4b5-4b66-8418-223a989a3dbb;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Nürnberg, Allersberger Straße 17/19, 90461 Nürnberg;Wasserwirtschaftsamt Nürnberg;Allersberger Straße;17/19;90461;Nürnberg;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Nürnberg<br>Allersberger Straße 17/19<br>90461 Nürnberg
ec9b4b7b-7b04-4d3b-94a9-5e3ef38226d9;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Regensburg, Landshuter Straße 59, 93053 Regensburg;Wasserwirtschaftsamt Regensburg;Landshuter Straße;59;93053;Regensburg;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Regensburg<br>Landshuter Straße 59<br>93053 Regensburg
183b6a02-dde4-4adc-b8d1-9226eea12caa;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Rosenheim, Königstraße 19, 83022 Rosenheim;Wasserwirtschaftsamt Rosenheim;Königstraße;19;83022;Rosenheim;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Rosenheim<br>Königstraße 19<br>83022 Rosenheim
a535cad3-b10f-459c-a20a-9a9d6486c3c7;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Traunstein, Rosenheimer Straße 7, 83278 Traunstein;Wasserwirtschaftsamt Traunstein;Rosenheimer Straße;7;83278;Traunstein;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Traunstein<br>Rosenheimer Straße 7<br>83278 Traunstein
25aeb2f3-aeca-4da3-ac92-f9f2eeb7dabc;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Weiden i.d.OPf., Am Langen Steg 5, 92637 Weiden i.d.OPf.;Wasserwirtschaftsamt Weiden i.d.OPf.;Am Langen Steg;5;92637;Weiden i.d.OPf.;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Weiden i.d.OPf.<br>Am Langen Steg 5<br>92637 Weiden i.d.OPf.
6eff6672-771e-4e35-9eae-f803d3e2e198;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Wasserwirtschaftsamt Weilheim, Pütrichstraße 15, 82362 Weilheim i.OB;Wasserwirtschaftsamt Weilheim;Pütrichstraße;15;82362;Weilheim i.OB;<h3>Abrufberechtigter: </h3><p>Wasserwirtschaftsamt Weilheim<br>Pütrichstraße 15<br>82362 Weilheim i.OB
001e8cf1-eef1-4320-a8dc-da01048abe06;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Wasserzweckverband Rottenburger Gruppe KöR, Am Wasserwerk 1, 84056 Rottenburg a.d.Laaber;Wasserzweckverband Rottenburger Gruppe KöR;Am Wasserwerk;1;84056;Rottenburg a.d.Laaber;<h3>Abrufberechtigter: </h3><p>Wasserzweckverband Rottenburger Gruppe KöR<br>Am Wasserwerk 1<br>84056 Rottenburg a.d.Laaber
a87a4b5c-6a23-4d3c-8492-f75df2a80d61;Keine passende Eingruppierung;wbg Nürnberg GmbH Immobilienunternehmen, Glogauer Straße 70, 90473 Nürnberg;#NV;#NV;#NV;#NV;#NV;#NV
c61cebe3-e76e-44f9-b0d7-65de3dcfdd56;fehlende AB;Wittelsbacher Ausgleichsfonds Forstdirektion, Schumannstr. 10, 81679 München;Wittelsbacher Ausgleichsfonds Forstdirektion;Schumannstr.;10;81679;München;<h3>Abrufberechtigter: </h3><p>Wittelsbacher Ausgleichsfonds Forstdirektion<br>Schumannstr. 10<br>81679 München
6e25ac56-c4c8-46f5-b883-1fc14102e776;fehlende AB;Wohnbaugruppe Augsburg Leben GmbH, Rosenaustr. 54, 86152 Augsburg;Wohnbaugruppe Augsburg Leben GmbH;Rosenaustr.;54;86152;Augsburg;<h3>Abrufberechtigter: </h3><p>Wohnbaugruppe Augsburg Leben GmbH<br>Rosenaustr. 54<br>86152 Augsburg
79a2d46d-c055-4e18-b0b2-5c5e81f92fda;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Wohnungsbau- und Sanierungs- gesellschaft der Stadt Forchheim mbH, Herderstr. 1, 91301 Forchheim;Wohnungsbau- und Sanierungs- gesellschaft der Stadt Forchheim mbH;Herderstr.;1;91301;Forchheim;<h3>Abrufberechtigter: </h3><p>Wohnungsbau- und Sanierungs- gesellschaft der Stadt Forchheim mbH<br>Herderstr. 1<br>91301 Forchheim
b1b41bd7-2d89-4f66-8098-35bd23c43197;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Wohnungsbaugesellschaft der Stadt Fürth mbH, Siemensstraße 28, 90766 Fürth;Wohnungsbaugesellschaft der Stadt Fürth mbH;Siemensstraße;28;90766;Fürth;<h3>Abrufberechtigter: </h3><p>Wohnungsbaugesellschaft der Stadt Fürth mbH<br>Siemensstraße 28<br>90766 Fürth
56ba7648-1737-499c-bd62-63c382fa41e1;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Wohnungsbaugesellschaft der Stadt Zirndorf MBH, Lichtenstädter Str. 13, 90513 Zirndorf;Wohnungsbaugesellschaft der Stadt Zirndorf mbH;Lichtenstädter Str.;13;90513;Zirndorf;<h3>Abrufberechtigter: </h3><p>Wohnungsbaugesellschaft der Stadt Zirndorf mbH<br>Lichtenstädter Str. 13<br>90513 Zirndorf
58a2f8d6-97d8-4fbf-82c9-d77a2c7d429b;Gruppe 5, gem. §4a RV Los 2;Würzburger Kompostierungs GmbH, Kitzinger Str. 60, 97076 Würzburg;Würzburger Kompostierungs GmbH;Kitzinger Str.;60;97076;Würzburg;<h3>Abrufberechtigter: </h3><p>Würzburger Kompostierungs GmbH<br>Kitzinger Str. 60<br>97076 Würzburg
225aa915-fb5c-4f54-ae1c-5513d07c69e6;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Würzburger Versorgungs- und Verkehrs GmbH, Haugerring 5, 97070 Würzburg;Würzburger Versorgungs- und Verkehrs GmbH;Haugerring;5;97070;Würzburg;<h3>Abrufberechtigter: </h3><p>Würzburger Versorgungs- und Verkehrs GmbH<br>Haugerring 5<br>97070 Würzburg
f5fd366b-bbe4-461c-86b8-ef648835ee74;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentraler Dienst der Bayerischen Staatstheater, Alter Hof 3, 80331 München;Zentraler Dienst der Bayerischen Staatstheater;Alter Hof;3;80331;München;<h3>Abrufberechtigter: </h3><p>Zentraler Dienst der Bayerischen Staatstheater<br>Alter Hof 3<br>80331 München
96247c2b-5919-4c9f-96ad-f5e37a569a12;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentralfinanzamt Nürnberg, Thomas-Mann-Straße 50, 90471 Nürnberg;Zentralfinanzamt Nürnberg;Thomas-Mann-Straße;50;90471;Nürnberg;<h3>Abrufberechtigter: </h3><p>Zentralfinanzamt Nürnberg<br>Thomas-Mann-Straße 50<br>90471 Nürnberg
21fdde7b-68b3-464a-a696-fad5159503b3;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales - Zentrale, Hegelstr. 2, 95447 Bayreuth;Zentrum Bayern Familie und Soziales - Zentrale;Hegelstr.;2;95447;Bayreuth;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales - Zentrale<br>Hegelstr. 2<br>95447 Bayreuth
02ea4c11-dbe5-403b-81cd-9ae6f1dfc8b2;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Dienstort Bayreuth Hegelstraße, Hegelstr. 2, 95447 Bayreuth;Zentrum Bayern Familie und Soziales Dienstort Bayreuth Hegelstraße;Hegelstr.;2;95447;Bayreuth;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Dienstort Bayreuth Hegelstraße<br>Hegelstr. 2<br>95447 Bayreuth
fc230549-d984-4855-8eab-42de3cc261dd;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Dienstort München Winzererstraße, Winzererstraße 9, 80797 München;Zentrum Bayern Familie und Soziales Dienstort München Winzererstraße;Winzererstraße;9;80797;München;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Dienstort München Winzererstraße<br>Winzererstraße 9<br>80797 München
d8cf13c8-add1-43f6-836f-6eaa430e9960;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Mittelfranken, Bärenschanzstr. 8a, 90429 Nürnberg;Zentrum Bayern Familie und Soziales Region Mittelfranken;Bärenschanzstr.;8a;90429;Nürnberg;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Mittelfranken<br>Bärenschanzstr. 8a<br>90429 Nürnberg
ec1286ae-73d6-467b-992a-72ace886c55b;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Niederbayern, Friedhofstraße 7, 84028 Landshut;Zentrum Bayern Familie und Soziales Region Niederbayern;Friedhofstraße;7;84028;Landshut;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Niederbayern<br>Friedhofstraße 7<br>84028 Landshut
4d05e2c1-e000-4242-91cf-5d26be93f876;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Oberbayern Dienstort Bayerstraße, Bayerstraße 32, 80335 München;Zentrum Bayern Familie und Soziales Region Oberbayern Dienstort Bayerstraße;Bayerstraße;32;80335;München;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Oberbayern Dienstort Bayerstraße<br>Bayerstraße 32<br>80335 München
0946f40d-2a93-484d-8a3d-2c2ca544eb83;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Oberfranken, Hegelstr. 2, 95447 Bayreuth;Zentrum Bayern Familie und Soziales Region Oberfranken;Hegelstr.;2;95447;Bayreuth;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Oberfranken<br>Hegelstr. 2<br>95447 Bayreuth
d9bb8659-af12-48e4-a810-1d93c1a7ea77;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Oberpfalz, Landshuter Straße 55, 93053 Regensburg;Zentrum Bayern Familie und Soziales Region Oberpfalz;Landshuter Straße;55;93053;Regensburg;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Oberpfalz<br>Landshuter Straße 55<br>93053 Regensburg
ee6ac234-9894-444f-a8d7-49226622b4ee;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Schwaben, Morellstraße 30, 86159 Augsburg;Zentrum Bayern Familie und Soziales Region Schwaben;Morellstraße;30;86159;Augsburg;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Schwaben<br>Morellstraße 30<br>86159 Augsburg
a57df409-0542-4ec9-b6de-48fdb8352bc4;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Bayern Familie und Soziales Region Unterfranken, Georg-Eydel-Straße 13, 97082 Würzburg;Zentrum Bayern Familie und Soziales Region Unterfranken;Georg-Eydel-Straße;13;97082;Würzburg;<h3>Abrufberechtigter: </h3><p>Zentrum Bayern Familie und Soziales Region Unterfranken<br>Georg-Eydel-Straße 13<br>97082 Würzburg
e1b7cc76-0d3b-45ac-a82c-a8dc97fb4038;Gruppe 1, gem. §4 Abs 4 Punkt 1 RV;Zentrum Staatsbäder Bayern, Badstraße 31, 95138 Bad Steben;Zentrum Staatsbäder Bayern;Badstraße;31;95138;Bad Steben;<h3>Abrufberechtigter: </h3><p>Zentrum Staatsbäder Bayern<br>Badstraße 31<br>95138 Bad Steben
b87a3ee5-8a4d-4c35-9431-50397aaa5644;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst und Feuerwehralarmierung Region Ingolstadt Integrierte Leitstelle Ingolstadt, Auf der Schanz 30, 85049 Ingolstadt;ZRF Region Ingolstadt Integrierte Leitstelle Ingolstadt;Auf der Schanz;30;85049;Ingolstadt;<h3>Abrufberechtigter: </h3><p>ZRF Region Ingolstadt Integrierte Leitstelle Ingolstadt<br>Auf der Schanz 30<br>85049 Ingolstadt
0169c6b8-daca-4ab3-89f5-941279063aa5;Gruppe 4, gem. §4 Abs 4 Punkt 4 RV;Zweckverband Bayerische Landschulheime, Elisabethstr. 25, 80796 München;Zweckverband Bayerische Landschulheime;Elisabethstr.;25;80796;München;<h3>Abrufberechtigter: </h3><p>Zweckverband Bayerische Landschulheime<br>Elisabethstr. 25<br>80796 München
27596f9b-3653-4252-a325-b83b3b07c715;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Bergerlebnis Berchtesgaden, Königsseer Str. 2, 83471 Berchtesgaden;Zweckverband Bergerlebnis Berchtesgaden;Königsseer Str.;2;83471;Berchtesgaden;<h3>Abrufberechtigter: </h3><p>Zweckverband Bergerlebnis Berchtesgaden<br>Königsseer Str. 2<br>83471 Berchtesgaden
a0facd66-c774-412c-8e28-c5cec6e1dc4d;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Berufliches Schulzentrum Kempten, Wiesstr. 30, 87435 Kempten (Allgäu);Zweckverband Berufliches Schulzentrum Kempten;Wiesstr.;30;87435;Kempten (Allgäu);<h3>Abrufberechtigter: </h3><p>Zweckverband Berufliches Schulzentrum Kempten<br>Wiesstr. 30<br>87435 Kempten (Allgäu)
d0af4c84-0fcb-4c18-9d42-1988d05c4806;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst und Feuerwehralarmierung Fürstenfeldbruck, Münchner Straße 27, 82256 Fürstenfeldbruck;Zweckverband für Rettungsdienst und Feuerwehralarmierung Fürstenfeldbruck;Münchner Straße;27;82256;Fürstenfeldbruck;<h3>Abrufberechtigter: </h3><p>Zweckverband für Rettungsdienst und Feuerwehralarmierung Fürstenfeldbruck<br>Münchner Straße 27<br>82256 Fürstenfeldbruck
1ac9e3ee-198a-4d85-9b73-2ad9f9d48aa1;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst und Feuerwehralarmierung Ingolstadt, Dreizehnerstr. 1, 85049 Ingolstadt;Zweckverband für Rettungsdienst und Feuerwehralarmierung Ingolstadt;Dreizehnerstr.;1;85049;Ingolstadt;<h3>Abrufberechtigter: </h3><p>Zweckverband für Rettungsdienst und Feuerwehralarmierung Ingolstadt<br>Dreizehnerstr. 1<br>85049 Ingolstadt
d86b12f3-c3a5-4548-ac12-6a45da3009a5;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst und Feuerwehralarmierung Nordoberpfalz, Ulrich-Schönberger-Str. 11a, 92637 Weiden i.d.OPf.;Zweckverband für Rettungsdienst und Feuerwehralarmierung Nordoberpfalz;Ulrich-Schönberger-Str.;11a;92637;Weiden i.d.OPf.;<h3>Abrufberechtigter: </h3><p>Zweckverband für Rettungsdienst und Feuerwehralarmierung Nordoberpfalz<br>Ulrich-Schönberger-Str. 11a<br>92637 Weiden i.d.OPf.
59158a19-5c09-4a1a-9dc8-4799fadda265;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst- und Feuerwehralarmierung Traunstein, Gewerbepark Kaserne 15a, 83278 Traunstein;Zweckverband für Rettungsdienst- und Feuerwehralarmierung Traunstein;Gewerbepark Kaserne;15a;83278;Traunstein;<h3>Abrufberechtigter: </h3><p>Zweckverband für Rettungsdienst- und Feuerwehralarmierung Traunstein<br>Gewerbepark Kaserne 15a<br>83278 Traunstein
12b2b77b-dd6f-400b-96f1-90bf6b6e84f7;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband für Rettungsdienst und Feuerwehralarmierung, Gasfabrikstr. 19, 92224 Amberg;Zweckverband für Rettungsdienst und Feuerwehralarmierung;Gasfabrikstr.;19;92224;Amberg;<h3>Abrufberechtigter: </h3><p>Zweckverband für Rettungsdienst und Feuerwehralarmierung<br>Gasfabrikstr. 19<br>92224 Amberg
26aae699-7ef9-4b50-a5c7-5457e983b3eb;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Hafen Straubing-Sand, Europaring 4, 94315 Straubing;Zweckverband Hafen Straubing-Sand;Europaring;4;94315;Straubing;<h3>Abrufberechtigter: </h3><p>Zweckverband Hafen Straubing-Sand<br>Europaring 4<br>94315 Straubing
247934f6-d7a3-4ed3-9f0e-94b4149a49aa;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Klärwerk Steinhäule, Reinzstr. 1, 89233 Neu-Ulm;Zweckverband Klärwerk Steinhäule;Reinzstr.;1;89233;Neu-Ulm;<h3>Abrufberechtigter: </h3><p>Zweckverband Klärwerk Steinhäule<br>Reinzstr. 1<br>89233 Neu-Ulm
15bd1a0a-5c91-4743-b26f-bbcec2143e51;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Kommunale Verkehrsüberwachung Südost- bayern Töging, Werkstraße 1, 84513 Töging a.Inn;Zweckverband Kommunale Verkehrsüberwachung Südost- bayern Töging;Werkstraße;1;84513;Töging a.Inn;<h3>Abrufberechtigter: </h3><p>Zweckverband Kommunale Verkehrsüberwachung Südost- bayern Töging<br>Werkstraße 1<br>84513 Töging a.Inn
50f27eb5-bf3b-4f22-81d9-dfbeb9098bc5;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Landwirtschaftsschule Kempten, Adenauerring 97, 87439 Kempten (Allgäu);Zweckverband Landwirtschaftsschule Kempten;Adenauerring;97;87439;Kempten (Allgäu);<h3>Abrufberechtigter: </h3><p>Zweckverband Landwirtschaftsschule Kempten<br>Adenauerring 97<br>87439 Kempten (Allgäu)
a92059ad-6aba-4153-8c31-6d4a6873acaf;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Nahverkehr Amberg-Sulzbach, Rathausstraße 4, 92224 Amberg;Zweckverband Nahverkehr Amberg-Sulzbach;Rathausstraße;4;92224;Amberg;<h3>Abrufberechtigter: </h3><p>Zweckverband Nahverkehr Amberg-Sulzbach<br>Rathausstraße 4<br>92224 Amberg
cc4b53d9-28b6-4809-93be-de7cb1b73604;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Oberpfälzer Seenland, In der Oder 7a, 92421 Schwandorf;Zweckverband Oberpfälzer Seenland;In der Oder;7a;92421;Schwandorf;<h3>Abrufberechtigter: </h3><p>Zweckverband Oberpfälzer Seenland<br>In der Oder 7a<br>92421 Schwandorf
1ff10273-7867-4a2b-bfd3-ffdb8853f6c1;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Staatl. weiterf. Schulen im SO des LK München, Prof.-Messerschmitt-Str. 1, 85579 Neubiberg;Zweckverband Staatl. weiterf. Schulen im SO des LK München;Prof.-Messerschmitt-Str.;1;85579;Neubiberg;<h3>Abrufberechtigter: </h3><p>Zweckverband Staatl. weiterf. Schulen im SO des LK München<br>Prof.-Messerschmitt-Str. 1<br>85579 Neubiberg
4ab1fe60-8884-4418-9368-490e138546d6;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Tierkörper- verwertung Unterfranken, Obere Marktstraße 6, 97688 Bad Kissingen;Zweckverband Tierkörper- verwertung Unterfranken;Obere Marktstraße;6;97688;Bad Kissingen;<h3>Abrufberechtigter: </h3><p>Zweckverband Tierkörper- verwertung Unterfranken<br>Obere Marktstraße 6<br>97688 Bad Kissingen
fe495f36-bcf2-48e9-bf1d-3e268ea5cbb5;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung Altmühltal, Ostenstr. 31a, 85072 Eichstätt;Zweckverband Wasserversorgung Altmühltal;Ostenstr.;31a;85072;Eichstätt;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung Altmühltal<br>Ostenstr. 31a<br>85072 Eichstätt
3da2b68b-7ade-418b-a127-294b5a01ef7b;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Biburger Gruppe, Hausringweg 4, 93333 Neustadt a.d.Donau;Zweckverband Wasserversorgung der Biburger Gruppe;Hausringweg;4;93333;Neustadt a.d.Donau;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Biburger Gruppe<br>Hausringweg 4<br>93333 Neustadt a.d.Donau
302eee63-f7e0-4d77-8d11-cdc77a6ff907;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Chamer Gruppe, Janahofer Str. 3, 93413 Cham;Zweckverband Wasserversorgung der Chamer Gruppe;Janahofer Str.;3;93413;Cham;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Chamer Gruppe<br>Janahofer Str. 3<br>93413 Cham
646ad65b-8245-41d2-8fdd-63d27bcb0a71;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Gennach-Hühnerbach-Gruppe, Hochreute 4, 87677 Stöttwang;Zweckverband Wasserversorgung der Gennach-Hühnerbach-Gruppe;Hochreute;4;87677;Stöttwang;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Gennach-Hühnerbach-Gruppe<br>Hochreute 4<br>87677 Stöttwang
c4c144d8-ead5-4879-a922-10415fd6acdf;Gruppe 5, gem. §4a RV Los 2;Zweckverband Wasserversorgung der Geroldshausener Gruppe, Hauptstraße 29, 85301 Schweitenkirchen;Zweckverband Wasserversorgung der Geroldshausener Gruppe;Hauptstraße;29;85301;Schweitenkirchen;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Geroldshausener Gruppe<br>Hauptstraße 29<br>85301 Schweitenkirchen
72d7672e-0c43-450c-af35-f91e3f142ed4;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Heimberg Gruppe, Hauptstraße 30, 86643 Rennertshofen;Zweckverband Wasserversorgung der Heimberg Gruppe;Hauptstraße;30;86643;Rennertshofen;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Heimberg Gruppe<br>Hauptstraße 30<br>86643 Rennertshofen
6d6e29d1-a3a6-4cfe-b05a-ac1ec70ea2de;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Hohenkemnather Gruppe, Zum Wasserwerk 12, 92289 Ursensollen;Zweckverband Wasserversorgung der Hohenkemnather Gruppe;Zum Wasserwerk;12;92289;Ursensollen;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Hohenkemnather Gruppe<br>Zum Wasserwerk 12<br>92289 Ursensollen
9ec27916-cd2b-4aae-b57a-24fae2783abc;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Ilmtalgruppe, Hofmarkstraße 32, 85283 Wolnzach;Zweckverband Wasserversorgung der Ilmtalgruppe;Hofmarkstraße;32;85283;Wolnzach;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Ilmtalgruppe<br>Hofmarkstraße 32<br>85283 Wolnzach
68bc3dfe-21e0-407a-8d0a-1a8af42df84d;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Jachenhausener Gruppe, Obere Dorfstr. 11, 93339 Riedenburg;Zweckverband Wasserversorgung der Jachenhausener Gruppe;Obere Dorfstr.;11;93339;Riedenburg;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Jachenhausener Gruppe<br>Obere Dorfstr. 11<br>93339 Riedenburg
785708e7-c8ba-453b-a200-e04cd3477e96;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Magnusgruppe, Ziegeleistr. 35, 86551 Aichach;Zweckverband Wasserversorgung der Magnusgruppe;Ziegeleistr.;35;86551;Aichach;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Magnusgruppe<br>Ziegeleistr. 35<br>86551 Aichach
72fce15c-b3c8-421b-80c8-cc36efb579e2;Gruppe 5, gem. §4a RV Los 2;Zweckverband Wasserversorgung der Marktheidenfelder Gruppe, Petzoltstraße 21, 97828 Marktheidenfeld;Zweckverband Wasserversorgung der Marktheidenfelder Gruppe;Petzoltstraße;21;97828;Marktheidenfeld;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Marktheidenfelder Gruppe<br>Petzoltstraße 21<br>97828 Marktheidenfeld
d0b922ec-526b-47ac-a37b-4e72094ad700;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Paunzhausen-Schweiten- kirchen-Kirchdorf Gruppe, Freisinger Straße 17, 85307 Paunzhausen;Zweckverband Wasserversorgung der Paunzhausen-Schweiten- kirchen-Kirchdorf Gruppe;Freisinger Straße;17;85307;Paunzhausen;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Paunzhausen-Schweiten- kirchen-Kirchdorf Gruppe<br>Freisinger Straße 17<br>85307 Paunzhausen
917092a7-850a-429e-8557-009d7824cd5f;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Prönsdorfer Gruppe, Am Kehrer 19, 92280 Kastl;Zweckverband Wasserversorgung der Prönsdorfer Gruppe;Am Kehrer;19;92280;Kastl;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Prönsdorfer Gruppe<br>Am Kehrer 19<br>92280 Kastl
ece09091-bf42-40c8-9fbe-1bb013b8d1e7;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Reckenberg-Gruppe, Reutbergstr. 34, 91710 Gunzenhausen;Zweckverband Wasserversorgung der Reckenberg-Gruppe;Reutbergstr.;34;91710;Gunzenhausen;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Reckenberg-Gruppe<br>Reutbergstr. 34<br>91710 Gunzenhausen
438c47a2-2f76-4dd2-b18c-ef6d820f2308;Gruppe 3, gem. §4 Abs 4 Punkt 3 RV;Zweckverband Wasserversorgung der Schonstetter Gruppe, Hauptstraße 11, 83137 Schonstett;Zweckverband Wasserversorgung der Schonstetter Gruppe;Hauptstraße;11;83137;Schonstett;<h3>Abrufberechtigter: </h3><p>Zweckverband Wasserversorgung der Schonstetter Gruppe<br>Hauptstraße 11<br>83137 Schonstett
0c53182a-b721-445a-aaf9-7cf6be5f761f;Gruppe 5, gem. §4a RV Los 2;Zweckverband Zulassungsstelle Coburg, Wilhelm-Ruß-Str 5, 96450 Coburg;Zweckverband Zulassungsstelle Coburg;Wilhelm-Ruß-Str;5;96450;Coburg;<h3>Abrufberechtigter: </h3><p>Zweckverband Zulassungsstelle Coburg<br>Wilhelm-Ruß-Str 5<br>96450 Coburg
